Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
44,1,3,54165,0,0,28/05/2013,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0
40,1,2,32300,1,0,01/03/2013,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0
37,1,1,20180,0,0,20/02/2013,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0
41,1,2,34961,1,0,19/06/2014,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0
39,3,3,28440,1,0,07/07/2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0
60,3,3,64504,1,2,03/04/2013,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0
48,2,3,33564,0,1,24/06/2014,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0
34,1,2,17345,1,0,11/03/2012,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0
46,3,2,56320,0,1,04/08/2013,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0
35,1,1,28647,1,0,21/08/2013,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0
26,0,1,15038,1,0,29/01/2013,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0
55,3,4,32173,0,1,08/01/2013,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0
48,4,3,68316,0,1,11/04/2012,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0
42,1,3,74538,0,0,29/06/2013,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0
42,1,1,91700,0,0,17/01/2013,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0
45,1,3,68695,0,0,25/06/2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0
36,4,2,31056,1,0,22/01/2013,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0
41,1,2,79593,0,0,05/12/2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0
32,1,1,28071,0,0,29/08/2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0
56,3,3,37334,1,1,26/02/2014,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0
41,2,1,46423,1,1,18/09/2013,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0
43,3,2,37126,1,0,30/03/2014,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0
60,1,2,47703,0,1,29/05/2013,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0
55,1,2,61180,0,1,23/04/2014,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0
58,1,2,38998,1,1,11/03/2012,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0
21,1,1,8028,0,0,18/09/2012,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0
52,1,3,76081,0,0,23/05/2014,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0
27,1,3,34728,1,0,30/07/2013,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0
47,2,1,33168,0,1,13/10/2012,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0
47,2,2,33585,0,1,25/09/2013,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0
53,3,2,77037,0,1,13/10/2013,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0
28,1,3,35196,1,0,13/11/2012,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0
47,1,2,44529,0,1,07/05/2013,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0
49,4,2,70924,0,0,04/07/2014,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0
48,3,3,28764,1,1,06/05/2014,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0
64,3,2,69098,0,0,16/02/2013,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0
43,4,4,25959,1,1,14/02/2013,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0
30,2,2,27100,1,0,04/05/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0
27,1,1,70596,0,0,10/05/2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0
38,1,2,42557,0,1,29/08/2012,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0
62,3,2,53312,0,0,08/09/2013,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0
60,1,1,72228,0,0,27/11/2012,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0
26,1,3,67605,0,0,31/03/2013,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0
63,2,2,62845,1,1,10/01/2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0
55,1,3,65196,0,2,25/07/2013,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0
26,3,1,42000,0,0,01/10/2013,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0
41,3,4,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0
50,3,2,65526,0,1,04/11/2014,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0
51,1,2,16860,1,1,09/12/2012,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0
22,1,1,83528,0,0,05/01/2014,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0
47,4,4,64176,0,1,08/03/2012,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0
56,1,4,22304,0,0,08/04/2012,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0
36,1,2,67023,0,0,03/04/2014,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0
43,3,3,32892,1,0,25/05/2014,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0
46,1,3,70713,0,1,12/03/2012,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0
57,1,3,59925,0,1,30/11/2012,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0
61,1,2,39722,0,1,24/02/2014,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0
55,1,3,46610,0,0,18/07/2013,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0
52,1,3,88347,0,0,07/03/2013,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0
32,3,2,87171,0,0,05/01/2013,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0
37,4,3,26907,1,1,20/08/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0
46,2,1,50014,1,0,22/01/2014,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0
35,3,2,41014,1,0,22/04/2013,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0
49,1,1,66294,0,0,17/03/2014,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0
41,1,2,36715,1,0,17/11/2012,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0
56,1,2,79456,0,0,22/08/2012,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0
31,1,3,40479,1,0,17/08/2013,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0
43,2,1,75345,0,0,02/02/2013,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0
36,1,2,54233,0,1,02/04/2013,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0
43,1,1,24163,1,1,10/12/2013,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0
55,3,3,84460,0,0,01/04/2013,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1
31,1,3,43776,1,0,05/03/2014,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0
56,3,1,71691,0,0,17/03/2014,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0
41,3,2,85844,0,0,29/05/2014,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0
40,3,1,39190,1,0,26/04/2014,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0
54,1,3,71367,0,0,23/08/2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0
41,3,1,38578,1,1,22/06/2013,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0
49,3,2,57236,1,1,03/12/2014,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0
34,1,1,61825,0,1,08/07/2013,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0
56,1,4,79803,0,1,06/02/2014,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0
26,4,1,80910,0,0,31/10/2012,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0
31,2,3,27590,1,0,23/04/2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0
34,1,2,56775,0,1,01/02/2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0
38,1,4,83829,0,0,10/08/2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0
34,4,2,54210,0,1,20/05/2013,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0
27,1,2,38508,1,0,08/02/2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0
43,1,3,53187,1,0,26/10/2013,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0
42,1,2,30023,1,0,24/03/2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0
53,3,1,76045,0,0,15/11/2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0
62,3,2,50870,0,1,19/06/2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0
43,4,2,15315,0,0,08/03/2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0
40,4,2,65463,1,0,30/01/2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0
49,1,2,66480,1,1,31/05/2014,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0
59,1,4,76773,0,0,25/02/2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0
30,4,1,81698,0,0,03/01/2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0
41,3,1,54466,1,1,02/09/2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0
54,2,1,98777,0,0,17/02/2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0
29,3,1,16269,1,0,30/08/2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0
42,1,3,71819,0,1,28/08/2013,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0
30,3,2,33569,1,0,16/10/2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0
30,2,2,36262,0,0,20/09/2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0
47,0,3,22634,0,0,16/01/2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0
35,4,2,47025,0,1,09/12/2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0
45,1,1,70566,0,1,10/06/2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0
33,3,2,31605,1,0,22/11/2012,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0
40,2,4,52034,1,1,17/05/2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0
34,1,1,48526,1,0,24/12/2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0
58,1,2,46734,0,1,18/11/2012,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0
50,1,4,39552,1,1,18/12/2012,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0
46,1,1,86358,1,1,08/08/2012,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0
37,1,3,46931,2,1,24/04/2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0
28,0,1,16581,0,0,01/12/2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0
61,4,4,63998,0,0,20/12/2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0
62,2,2,67381,0,1,15/01/2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0
46,1,1,25930,1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0
36,1,2,42693,1,0,06/07/2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0
36,1,3,85606,0,1,11/12/2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0
28,1,1,72903,0,0,29/10/2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0
40,4,3,49669,1,0,24/05/2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0
44,3,2,36778,1,1,08/05/2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0
51,3,4,85696,0,0,05/03/2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0
25,2,4,10979,0,0,22/05/2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0
52,1,2,49678,0,1,02/02/2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0
60,2,3,56129,0,1,20/06/2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0
24,1,2,37155,1,0,31/01/2013,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0
36,4,4,21282,1,0,05/11/2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0
51,3,1,33419,0,1,17/08/2013,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0
68,1,5,63285,0,0,11/05/2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0
40,2,3,21255,1,0,21/01/2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0
32,1,3,42162,1,0,19/11/2013,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0
56,1,3,54450,1,1,14/09/2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0
59,3,2,57744,0,1,11/12/2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0
26,1,1,26576,1,0,13/10/2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0
70,3,5,57513,0,0,07/06/2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0
48,1,3,68142,0,1,29/08/2012,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0
33,1,2,7500,0,1,29/08/2012,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0
38,1,3,83145,0,0,22/09/2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0
54,2,2,54197,0,1,04/03/2014,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0
51,3,1,23091,1,1,28/05/2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0
37,1,2,46049,1,1,21/07/2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0
38,1,3,56715,0,0,12/05/2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0
53,1,2,79410,0,0,29/05/2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0
62,1,2,57304,0,1,03/11/2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0
49,1,2,44375,0,1,23/03/2014,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0
56,1,3,54450,1,1,14/09/2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0
47,1,2,59594,0,1,20/10/2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0
18,1,3,80685,0,0,22/08/2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0
39,3,2,40344,0,1,13/10/2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0
41,1,2,62710,0,1,23/05/2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0
45,4,2,48985,0,1,07/05/2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0
44,1,3,35322,1,2,22/08/2012,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0
65,1,2,77142,0,0,29/05/2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0
45,1,1,81657,0,0,22/01/2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0
18,0,2,14421,0,0,17/02/2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0
40,4,2,20130,0,0,17/03/2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0
22,3,2,74214,0,0,26/08/2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0
57,2,2,66726,1,1,01/12/2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0
34,0,3,23724,1,0,01/08/2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0
53,2,2,47353,0,1,13/11/2013,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0
60,2,2,33444,1,1,11/03/2012,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0
32,1,2,54386,0,1,17/05/2013,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0
32,1,4,28510,1,1,13/04/2013,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0
23,2,1,90638,0,0,13/02/2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0
63,1,3,48070,0,1,13/01/2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0
56,1,2,43140,0,1,01/05/2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0
52,3,4,54959,0,1,19/01/2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0
55,0,1,15056,1,1,05/03/2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0
43,1,1,26954,1,0,05/08/2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0
28,1,1,22327,1,0,08/02/2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0
48,1,2,44393,1,1,22/08/2013,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0
61,3,1,62000,0,1,25/08/2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0
50,3,3,31497,0,1,12/06/2012,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0
40,4,2,45894,0,2,27/02/2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0
42,2,4,78579,0,0,22/12/2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0
43,2,5,67369,0,1,17/11/2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0
54,1,4,58401,0,1,20/04/2014,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0
62,1,1,62307,0,1,17/02/2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0
44,2,2,43641,1,1,22/04/2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0
45,2,4,63841,0,1,21/04/2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0
48,4,2,46891,0,1,09/01/2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0
44,2,2,70091,1,0,31/03/2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0
42,3,2,78075,0,0,04/05/2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0
51,4,5,59184,0,1,09/09/2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0
36,1,2,54809,1,1,09/11/2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0
54,1,2,58113,0,1,25/01/2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0
55,2,2,51412,0,1,31/12/2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0
33,1,4,15287,1,0,10/10/2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0
56,2,3,66636,0,0,17/08/2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0
57,2,2,50965,0,1,20/02/2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0
48,3,2,84618,0,0,22/11/2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0
23,1,2,18351,0,0,29/10/2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0
57,3,3,40451,0,2,16/02/2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0
48,1,3,36317,0,1,22/05/2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0
56,1,3,42213,0,1,10/12/2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0
58,1,3,65748,0,1,15/04/2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0
41,1,3,77044,0,1,27/10/2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0
44,1,3,74918,0,0,03/12/2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0
40,1,2,56721,1,1,31/10/2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0
38,1,1,42160,1,1,28/06/2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0
48,1,1,61559,0,1,17/07/2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0
49,3,3,33629,1,1,08/08/2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0
22,3,3,68682,0,0,10/06/2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0
50,1,1,34377,0,1,19/01/2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0
26,0,1,8940,1,0,22/08/2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0
40,1,2,26228,1,0,22/09/2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0
56,4,4,77297,0,0,26/01/2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0
32,1,2,40211,1,1,30/07/2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0
55,3,5,33438,1,1,22/09/2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0
54,3,2,75032,0,1,28/04/2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0
58,3,1,61284,0,0,10/12/2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0
26,1,2,22518,1,0,22/10/2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0
38,2,2,54730,0,1,15/08/2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0
59,2,2,38452,1,1,30/03/2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0
42,1,4,44421,1,1,15/02/2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0
27,3,3,38197,1,0,29/06/2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0
36,1,4,41986,0,1,02/09/2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0
30,1,3,28427,1,0,21/03/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0
38,3,3,37395,1,0,05/02/2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0
43,1,2,64722,1,0,26/05/2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0
58,2,3,55249,0,1,17/04/2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0
41,1,3,84906,0,0,10/04/2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1
24,1,2,28691,1,0,07/04/2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0
61,1,1,44213,1,1,29/11/2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0
30,0,1,25707,1,0,18/01/2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0
46,3,2,59062,2,1,10/03/2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0
52,1,1,76624,0,1,24/05/2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0
67,2,3,66000,0,0,20/04/2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0
34,3,3,27683,1,0,08/04/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0
43,1,4,1730,0,0,18/05/2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0
20,0,1,7500,1,0,12/03/2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0
45,1,3,40521,1,1,04/05/2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0
41,3,3,20427,1,0,24/03/2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0
39,1,2,65106,0,1,24/05/2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0
48,3,2,69969,0,0,27/08/2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0
61,1,2,67433,0,2,16/07/2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0
46,3,2,77766,0,1,22/02/2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0
41,1,2,74716,0,1,09/12/2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0
50,1,4,68118,0,1,18/10/2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0
42,3,2,55158,1,1,30/07/2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0
57,4,2,62972,0,1,08/03/2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0
39,1,2,74190,0,1,05/12/2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0
38,1,2,39356,1,1,19/03/2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0
44,1,3,76653,0,0,16/08/2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0
41,3,4,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0
30,3,4,90687,0,0,22/05/2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0
31,2,3,73450,0,0,12/05/2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0
53,1,2,31454,1,1,07/06/2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0
62,1,1,47139,1,1,03/06/2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0
38,1,4,83829,0,0,10/08/2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0
49,3,2,53378,1,1,24/09/2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0
43,1,3,19656,1,0,02/08/2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0
65,3,2,45579,0,1,20/08/2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0
56,4,1,85485,0,0,21/06/2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0
70,1,2,55956,0,0,04/07/2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0
50,2,1,64191,0,1,22/01/2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0
